timestamp,temperature,humidity,soil_moisture,battery_voltage,mode,mist_status,pump_status
2026-05-10 11:42:25,29.9,55.8,2039,6.1,0,1,0
2026-05-10 11:42:30,30.0,53.3,2041,6.2,0,1,0
2026-05-10 11:42:35,29.2,54.8,2043,6.1,0,1,0
2026-05-10 11:42:40,29.9,61.1,2044,6.0,0,1,0
2026-05-10 11:42:45,29.9,53.2,2046,6.1,0,1,0
2026-05-10 11:42:50,29.6,57.0,2047,6.0,0,1,0
2026-05-10 11:42:55,29.9,53.9,2048,6.0,0,1,0
2026-05-10 11:43:00,30.0,56.8,2049,6.1,0,1,0
2026-05-10 11:43:05,30.5,56.3,2051,6.1,0,1,0
2026-05-10 11:43:10,29.7,52.1,2052,6.2,0,1,0
2026-05-10 11:43:15,29.8,56.6,2054,6.1,0,1,0
2026-05-10 11:43:20,30.4,53.5,2056,6.2,0,1,0
2026-05-10 11:43:25,30.2,51.8,2058,6.2,0,1,0
2026-05-10 11:43:30,29.7,50.5,2059,6.1,0,1,0
2026-05-10 11:43:35,29.8,56.9,2060,6.1,0,1,0
2026-05-10 11:43:40,30.5,55.3,2062,6.1,0,1,0
2026-05-10 11:43:45,30.4,56.8,2063,6.1,0,1,0
2026-05-10 11:43:50,30.6,54.5,2065,5.9,0,1,0
2026-05-10 11:43:55,29.9,54.7,2066,6.0,0,1,0
2026-05-10 11:44:00,30.8,52.6,2067,6.2,0,1,0
2026-05-10 11:44:05,30.5,54.1,2068,6.2,0,1,0
2026-05-10 11:44:10,30.2,52.4,2069,6.1,0,1,0
2026-05-10 11:44:15,30.3,50.0,2069,6.1,0,1,0
2026-05-10 11:44:20,29.9,55.7,2070,6.1,0,1,0
2026-05-10 11:44:25,29.9,50.9,2072,6.1,0,1,0
2026-05-10 11:44:30,30.1,54.1,2074,6.0,0,1,0
2026-05-10 11:44:35,30.1,54.3,2076,6.0,0,1,0
2026-05-10 11:44:40,30.3,57.3,2078,5.9,0,1,0
2026-05-10 11:44:45,30.3,56.8,2079,6.2,0,1,0
2026-05-10 11:44:50,30.3,54.5,2081,6.1,0,1,0
2026-05-10 11:44:55,29.5,58.3,2083,6.0,0,1,0
2026-05-10 11:45:00,29.6,55.8,2083,5.9,0,1,0
2026-05-10 11:45:05,29.7,55.9,2084,6.0,0,1,0
2026-05-10 11:45:10,29.7,57.8,2085,6.1,0,1,0
2026-05-10 11:45:15,29.9,55.8,2087,6.2,0,1,0
2026-05-10 11:45:20,30.0,55.0,2087,6.1,0,1,0
2026-05-10 11:45:25,30.4,53.7,2089,6.1,0,1,0
2026-05-10 11:45:30,30.5,52.6,2090,6.1,0,1,0
2026-05-10 11:45:35,30.3,54.4,2091,6.0,0,1,0
2026-05-10 11:45:40,30.2,52.2,2091,6.3,0,1,0
2026-05-10 11:45:45,30.2,58.5,2092,5.9,0,1,0
2026-05-10 11:45:50,30.0,56.1,2094,6.1,0,1,0
2026-05-10 11:45:55,30.4,60.0,2095,6.1,0,1,0
2026-05-10 11:46:00,30.1,56.8,2096,6.2,0,1,0
2026-05-10 11:46:05,29.6,54.6,2097,6.1,0,1,0
2026-05-10 11:46:10,30.0,55.2,2098,6.0,0,1,0
2026-05-10 11:46:15,30.9,56.4,2100,6.2,0,1,0
2026-05-10 11:46:20,29.8,54.7,2102,6.2,0,1,0
2026-05-10 11:46:25,30.1,54.5,2104,6.2,0,1,0
2026-05-10 11:46:30,30.3,55.4,2105,6.0,0,1,0
2026-05-10 11:46:35,30.3,53.4,2107,6.0,0,1,0
2026-05-10 11:46:40,30.0,55.4,2108,5.9,0,1,0
2026-05-10 11:46:45,29.4,54.3,2108,6.0,0,1,0
2026-05-10 11:46:50,29.8,53.7,2110,6.2,0,1,0
2026-05-10 11:46:55,29.9,53.6,2112,6.2,0,1,0
2026-05-10 11:47:00,30.0,55.8,2113,6.2,0,1,0
2026-05-10 11:47:05,29.5,52.9,2114,5.9,0,1,0
2026-05-10 11:47:10,30.3,52.8,2115,6.2,0,1,0
2026-05-10 11:47:15,29.3,52.1,2116,6.3,0,1,0
2026-05-10 11:47:20,29.8,53.6,2117,6.0,0,1,0
2026-05-10 11:47:25,30.6,55.3,2118,5.9,0,1,0
2026-05-10 11:47:30,29.8,52.4,2121,6.1,0,1,0
2026-05-10 11:47:35,30.2,54.6,2122,6.0,0,1,0
2026-05-10 11:47:40,29.6,52.5,2123,6.0,0,1,0
2026-05-10 11:47:45,29.9,56.0,2125,6.2,0,1,0
2026-05-10 11:47:50,29.5,54.9,2126,6.2,0,1,0
2026-05-10 11:47:55,30.4,52.4,2128,6.1,0,1,0
2026-05-10 11:48:00,30.1,53.9,2131,6.0,0,1,0
2026-05-10 11:48:05,30.2,53.5,2132,6.0,0,1,0
2026-05-10 11:48:10,30.5,54.5,2134,6.2,0,1,0
2026-05-10 11:48:15,30.0,54.1,2134,6.2,0,1,0
2026-05-10 11:48:20,29.9,54.4,2135,6.1,0,1,0
2026-05-10 11:48:25,30.2,55.0,2137,6.0,0,1,0
2026-05-10 11:48:30,30.4,56.4,2138,6.0,0,1,0
2026-05-10 11:48:35,29.7,56.1,2138,6.0,0,1,0
2026-05-10 11:48:40,29.3,54.6,2139,6.1,0,1,0
2026-05-10 11:48:45,29.9,54.0,2141,6.1,0,1,0
2026-05-10 11:48:50,30.3,54.9,2142,6.2,0,1,0
2026-05-10 11:48:55,30.1,56.5,2143,6.1,0,1,0
2026-05-10 11:49:00,30.0,57.1,2145,6.0,0,1,0
2026-05-10 11:49:05,29.9,55.8,2146,6.2,0,1,0
2026-05-10 11:49:10,29.5,56.9,2148,6.1,0,1,0
2026-05-10 11:49:15,30.1,56.2,2149,5.9,0,1,0
2026-05-10 11:49:20,30.0,55.5,2150,6.1,0,1,0
2026-05-10 11:49:25,30.0,54.0,2152,6.0,0,1,0
2026-05-10 11:49:30,29.7,51.9,2153,5.9,0,1,0
2026-05-10 11:49:35,29.7,54.1,2154,6.0,0,1,0
2026-05-10 11:49:40,30.2,54.8,2155,6.0,0,1,0
2026-05-10 11:49:45,29.8,52.7,2157,6.0,0,1,0
2026-05-10 11:49:50,29.9,54.9,2158,6.0,0,1,0
2026-05-10 11:49:55,30.0,53.9,2160,6.1,0,1,0
2026-05-10 11:50:00,30.1,59.4,2161,5.9,0,1,0
2026-05-10 11:50:05,29.8,53.2,2163,6.0,0,1,0
2026-05-10 11:50:10,30.1,50.9,2164,6.0,0,1,0
2026-05-10 11:50:15,29.9,54.9,2165,6.1,0,1,0
2026-05-10 11:50:20,30.1,51.9,2166,6.2,0,1,0
2026-05-10 11:50:25,30.0,55.6,2168,6.0,0,1,0
2026-05-10 11:50:30,29.9,57.2,2169,5.9,0,1,0
2026-05-10 11:50:35,30.3,54.6,2170,5.9,0,1,0
2026-05-10 11:50:40,29.8,57.5,2171,6.0,0,1,0
2026-05-10 11:50:45,30.0,56.3,2174,6.1,0,1,0
2026-05-10 11:50:50,29.6,57.0,2175,6.0,0,1,0
2026-05-10 11:50:55,30.0,52.7,2176,5.9,0,1,0
2026-05-10 11:51:00,30.0,57.0,2178,5.9,0,1,0
2026-05-10 11:51:05,30.4,54.2,2179,6.0,0,1,0
2026-05-10 11:51:10,29.9,54.4,2179,6.0,0,1,0
2026-05-10 11:51:15,30.0,54.6,2181,5.9,0,1,0
2026-05-10 11:51:20,30.1,54.4,2182,5.9,0,1,0
2026-05-10 11:51:25,29.8,55.6,2183,5.8,0,1,0
2026-05-10 11:51:30,30.2,53.2,2184,6.0,0,1,0
2026-05-10 11:51:35,29.6,55.9,2185,6.2,0,1,0
2026-05-10 11:51:40,29.9,55.9,2187,6.2,0,1,0
2026-05-10 11:51:45,29.7,54.4,2190,6.2,0,1,0
2026-05-10 11:51:50,29.9,57.1,2190,6.0,0,1,0
2026-05-10 11:51:55,29.7,55.1,2192,5.8,0,1,0
2026-05-10 11:52:00,30.1,59.9,2193,6.0,0,1,0
2026-05-10 11:52:05,29.9,51.8,2194,6.0,0,1,0
2026-05-10 11:52:10,30.2,56.4,2196,6.1,0,1,0
2026-05-10 11:52:15,29.8,56.6,2196,6.0,0,1,0
2026-05-10 11:52:20,30.3,57.1,2197,5.9,0,1,0
2026-05-10 11:52:25,29.3,50.1,2198,6.0,0,1,0
2026-05-10 11:52:30,29.8,54.6,2199,6.0,0,1,0
2026-05-10 11:52:35,30.1,56.8,2200,6.0,0,1,1
2026-05-10 11:52:40,29.9,53.6,2167,6.1,0,1,1
2026-05-10 11:52:45,29.7,54.5,2135,5.9,0,1,1
2026-05-10 11:52:50,29.9,52.2,2093,6.0,0,1,1
2026-05-10 11:52:55,29.8,54.2,2059,5.8,0,1,1
2026-05-10 11:53:00,30.0,56.2,2019,6.0,0,1,1
2026-05-10 11:53:05,29.5,54.4,1986,6.1,0,1,1
2026-05-10 11:53:10,30.0,56.2,1947,6.0,0,1,1
2026-05-10 11:53:15,30.2,55.3,1912,6.0,0,1,1
2026-05-10 11:53:20,30.0,55.5,1875,5.9,0,1,1
2026-05-10 11:53:25,30.0,54.1,1834,5.9,0,1,1
2026-05-10 11:53:30,30.0,53.8,1798,6.0,0,1,1
2026-05-10 11:53:35,30.0,55.2,1799,6.0,0,1,0
2026-05-10 11:53:40,30.1,55.9,1801,5.9,0,1,0
2026-05-10 11:53:45,30.6,53.6,1803,6.0,0,1,0
2026-05-10 11:53:50,29.8,56.8,1804,6.0,0,1,0
2026-05-10 11:53:55,29.7,54.4,1804,5.9,0,1,0
2026-05-10 11:54:00,30.2,55.4,1805,6.0,0,1,0
2026-05-10 11:54:05,29.4,53.2,1808,5.9,0,1,0
2026-05-10 11:54:10,30.1,56.3,1809,6.0,0,1,0
2026-05-10 11:54:15,29.5,57.7,1810,6.0,0,1,0
2026-05-10 11:54:20,29.9,55.8,1811,5.9,0,1,0
2026-05-10 11:54:25,29.9,53.8,1812,5.9,0,1,0
2026-05-10 11:54:30,29.9,49.0,1813,5.9,0,1,0
2026-05-10 11:54:35,30.1,57.3,1814,5.7,0,1,0
2026-05-10 11:54:40,29.7,55.6,1816,5.9,0,1,0
2026-05-10 11:54:45,30.0,53.0,1818,6.0,0,1,0
2026-05-10 11:54:50,29.6,57.2,1819,5.9,0,1,0
2026-05-10 11:54:55,29.6,56.4,1821,5.9,0,1,0
2026-05-10 11:55:00,30.2,55.5,1822,5.9,0,1,0
2026-05-10 11:55:05,29.6,52.4,1823,5.9,0,1,0
2026-05-10 11:55:10,29.9,55.8,1825,5.8,0,1,0
2026-05-10 11:55:15,30.3,54.3,1827,6.0,0,1,0
2026-05-10 11:55:20,30.2,55.0,1827,6.1,0,1,0
2026-05-10 11:55:25,29.9,59.1,1827,5.9,0,1,0
2026-05-10 11:55:30,30.0,58.8,1829,5.9,0,1,0
2026-05-10 11:55:35,30.0,56.4,1830,5.7,0,1,0
2026-05-10 11:55:40,30.0,59.1,1831,6.0,0,1,0
2026-05-10 11:55:45,29.8,51.8,1832,5.8,0,1,0
2026-05-10 11:55:50,30.0,54.6,1833,5.9,0,1,0
2026-05-10 11:55:55,30.2,55.7,1834,6.0,0,1,0
2026-05-10 11:56:00,30.4,56.6,1836,6.0,0,1,0
2026-05-10 11:56:05,29.9,54.2,1837,6.0,0,1,0
2026-05-10 11:56:10,29.9,56.3,1838,6.0,0,1,0
2026-05-10 11:56:15,30.2,55.9,1839,5.9,0,1,0
2026-05-10 11:56:20,29.9,55.9,1840,5.9,0,1,0
2026-05-10 11:56:25,30.7,56.4,1841,6.0,0,1,0
2026-05-10 11:56:30,30.0,55.0,1842,5.9,0,1,0
2026-05-10 11:56:35,30.0,56.5,1843,6.0,0,1,0
2026-05-10 11:56:40,29.7,58.4,1845,6.0,0,1,0
2026-05-10 11:56:45,30.5,58.8,1845,5.9,0,1,0
2026-05-10 11:56:50,29.3,52.3,1846,5.8,0,1,0
2026-05-10 11:56:55,30.0,56.4,1847,5.9,0,1,0
2026-05-10 11:57:00,30.0,55.1,1848,6.0,0,1,0
2026-05-10 11:57:05,29.9,55.5,1850,6.0,0,1,0
2026-05-10 11:57:10,30.1,51.8,1851,6.1,0,1,0
2026-05-10 11:57:15,29.6,56.2,1852,5.9,0,1,0
2026-05-10 11:57:20,29.8,48.3,1853,5.8,0,1,0
2026-05-10 11:57:25,30.4,55.3,1854,6.1,0,1,0
2026-05-10 11:57:30,29.8,57.2,1855,5.9,0,1,0
2026-05-10 11:57:35,29.7,52.9,1857,5.9,0,1,0
2026-05-10 11:57:40,29.7,54.2,1858,6.1,0,1,0
2026-05-10 11:57:45,30.4,54.4,1860,6.1,0,1,0
2026-05-10 11:57:50,30.1,53.8,1861,5.8,0,1,0
2026-05-10 11:57:55,29.8,59.0,1862,5.8,0,1,0
2026-05-10 11:58:00,29.9,53.4,1862,5.9,0,1,0
2026-05-10 11:58:05,30.1,55.4,1863,5.9,0,1,0
2026-05-10 11:58:10,29.6,53.2,1864,6.0,0,1,0
2026-05-10 11:58:15,29.9,56.2,1866,5.9,0,1,0
2026-05-10 11:58:20,30.1,59.0,1868,6.0,0,1,0
2026-05-10 11:58:25,29.3,55.9,1869,5.8,0,1,0
2026-05-10 11:58:30,30.3,53.4,1871,5.9,0,1,0
2026-05-10 11:58:35,30.2,54.5,1872,6.0,0,1,0
2026-05-10 11:58:40,30.0,57.3,1873,6.2,0,1,0
2026-05-10 11:58:45,29.6,55.0,1875,5.9,0,1,0
2026-05-10 11:58:50,30.1,57.8,1876,6.0,0,1,0
2026-05-10 11:58:55,30.0,55.2,1878,6.0,0,1,0
2026-05-10 11:59:00,30.0,53.4,1880,5.9,0,1,0
2026-05-10 11:59:05,30.6,54.6,1881,5.9,0,1,0
2026-05-10 11:59:10,30.1,56.0,1882,6.0,0,1,0
2026-05-10 11:59:15,29.7,58.0,1883,5.7,0,1,0
2026-05-10 11:59:20,30.0,55.0,1884,5.9,0,1,0
2026-05-10 11:59:25,30.5,53.7,1886,5.8,0,1,0
2026-05-10 11:59:30,30.4,54.5,1888,6.1,0,1,0
2026-05-10 11:59:35,30.1,54.3,1889,5.8,0,1,0
2026-05-10 11:59:40,30.1,52.0,1891,5.9,0,1,0
2026-05-10 11:59:45,29.7,53.0,1892,5.9,0,1,0
2026-05-10 11:59:50,29.7,54.4,1893,6.0,0,1,0
2026-05-10 11:59:55,29.7,51.2,1894,5.8,0,1,0
